permno,PERMCO,HSHRCD,DLSTCD,HTICK,HCOMNAM,HTSYMBOL,HNAICS,HPRIMEXC,HTRDSTAT,HSECSTAT,CUSIP,COMPNO,ISSUNO,HEXCD,HSICCD,NUMNAM,NUMDIS,NUMSHR,NUMDEL,NUMNDI,BEGDAT,ENDDAT,BEGPRC,ENDPRC,BEGRET,ENDRET,BEGVOL,ENDVOL
87029,22281,11,231,,CONOCO INC,COC,,N,A,R,20825150,0,0,1,1311,3,13,40,1,0,1999-08-16,2002-08-30,1999-08-16,2002-08-30,1999-08-16,2002-08-30,1999-08-16,2002-08-30
87034,35177,11,100,LII,LENNOX INTERNATIONAL INC,LII,333415,N,A,R,52610710,0,0,1,3585,7,102,314,1,0,1999-07-29,2024-12-31,1999-07-29,2024-12-31,1999-07-29,2024-12-31,1999-07-29,2024-12-31
87055,7882,11,100,COST,COSTCO WHOLESALE CORP NEW,COST,455219,Q,A,R,22160K10,60012633,17254,3,5330,8,91,291,1,2187,1985-11-27,2024-12-31,1985-11-27,2024-12-31,1985-11-27,2024-12-31,1985-11-27,2024-12-31
87070,16646,11,241,,HUDSON CITY BANCORP INC,HCBK,522120,Q,A,R,44368310,60017084,23029,3,6030,2,67,151,1,1288,1999-07-13,2015-10-30,1999-07-13,2015-10-30,1999-07-13,2015-10-30,1999-07-13,2015-10-30
87137,35222,11,100,DVN,DEVON ENERGY CORP NEW,DVN,211120,N,A,R,25179M10,0,0,1,1311,6,109,314,1,0,1999-08-18,2024-12-31,1999-08-18,2024-12-31,1999-08-18,2024-12-31,1999-08-18,2024-12-31
87184,16753,11,233,,RED HAT INC,RHT,511210,N,A,R,75657710,60017161,23127,1,7372,7,2,200,1,854,1999-08-11,2019-07-08,1999-08-11,2019-07-08,1999-08-11,2019-07-08,1999-08-11,2019-07-08
87267,36336,11,100,BLK,BLACKROCK INC NEW,BLK,523940,N,A,R,09290D10,0,0,1,6282,8,86,314,1,0,1999-10-01,2024-12-31,1999-10-01,2024-12-31,1999-10-01,2024-12-31,1999-10-01,2024-12-31
87292,36357,11,233,,PACTIV CORP,PTV,326111,N,A,R,69525710,0,0,1,2673,6,1,138,1,0,1999-11-05,2010-11-16,1999-11-05,2010-11-16,1999-11-05,2010-11-16,1999-11-05,2010-11-16
87299,17300,11,100,AKAM,AKAMAI TECHNOLOGIES INC,AKAM,513210,Q,A,R,00971T10,60017302,23305,3,7372,8,0,235,1,1726,1999-10-29,2024-12-31,1999-10-29,2024-12-31,1999-10-29,2024-12-31,1999-10-29,2024-12-31
87432,36364,11,100,A,AGILENT TECHNOLOGIES INC,A,334516,N,A,R,00846U10,0,0,1,3826,7,54,311,1,0,1999-11-18,2024-12-31,1999-11-18,2024-12-31,1999-11-18,2024-12-31,1999-11-18,2024-12-31
87445,36380,11,100,TDY,TELEDYNE TECHNOLOGIES,TDY,334419,N,A,R,87936010,0,0,1,3679,4,0,306,1,0,1999-11-30,2024-12-31,1999-11-30,2024-12-31,1999-11-30,2024-12-31,1999-11-30,2024-12-31
87447,36383,11,100,UPS,UNITED PARCEL SERVICE INC,UPS,492110,N,A,R,91131210,0,0,1,4215,7,100,311,1,0,1999-11-10,2024-12-31,1999-11-10,2024-12-31,1999-11-10,2024-12-31,1999-11-10,2024-12-31
87536,36612,11,231,,HANCOCK JOHN FINANCIAL SVCS INC,JHF,,N,A,R,41014S10,0,0,1,6311,2,5,55,1,0,2000-01-27,2004-04-28,2000-01-27,2004-04-28,2000-01-27,2004-04-28,2000-01-27,2004-04-28
87541,23511,11,100,PKG,PACKAGING CORP AMERICA,PKG,322130,N,A,R,69515610,0,0,1,2631,7,85,306,1,0,2000-01-28,2024-12-31,2000-01-28,2024-12-31,2000-01-28,2024-12-31,2000-01-28,2024-12-31
87657,36952,11,100,EW,EDWARDS LIFESCIENCES CORP,EW,339113,N,A,R,28176E10,0,0,1,3842,5,3,303,1,0,2000-04-03,2024-12-31,2000-04-03,2024-12-31,2000-04-03,2024-12-31,2000-04-03,2024-12-31
87717,7232,11,100,EXPD,EXPEDITORS INTERNATIONAL WA INC,EXPD,488510,N,A,R,30213010,60007198,9341,1,4731,4,70,289,1,1783,1984-09-26,2024-12-31,1984-09-26,2024-12-31,1984-09-26,2024-12-31,1984-09-26,2024-12-31
87800,18342,11,233,,PALM INC,PALM,334113,Q,A,R,69664310,60017494,23562,3,3570,6,5,97,1,1103,2000-03-02,2010-06-30,2000-03-02,2010-06-30,2000-03-02,2010-06-30,2000-03-02,2010-06-30
87842,37138,11,100,MET,METLIFE INC,MET,524113,N,A,R,59156R10,0,0,1,6311,7,62,305,1,0,2000-04-05,2024-12-31,2000-04-05,2024-12-31,2000-04-05,2024-12-31,2000-04-05,2024-12-31
88031,7902,11,100,MNST,MONSTER BEVERAGE CORP NEW,MNST,312111,Q,A,R,61174X10,60007855,10324,3,2086,11,8,299,1,2145,1985-12-06,2024-12-31,1985-12-06,2024-12-31,1985-12-06,2024-12-31,1985-12-06,2024-12-31
88182,37176,11,100,ON,ON SEMICONDUCTOR CORP,ON,334413,Q,A,R,68218910,60017602,23711,3,3674,4,0,227,1,1408,2000-04-28,2024-12-31,2000-04-28,2024-12-31,2000-04-28,2024-12-31,2000-04-28,2024-12-31
88281,37660,11,100,CRL,CHARLES RIVER LABS INTL INC,CRL,541380,N,A,R,15986410,0,0,1,8734,10,0,304,1,0,2000-06-23,2024-12-31,2000-06-23,2024-12-31,2000-06-23,2024-12-31,2000-06-23,2024-12-31
88313,37678,11,231,,JANUS CAP GROUP INC,JNS,523930,N,A,R,47102X10,0,0,1,6282,7,40,214,1,0,2000-06-26,2017-05-26,2000-06-26,2017-05-26,2000-06-26,2017-05-26,2000-06-26,2017-05-26
88319,37682,11,100,VC,VISTEON CORP,VC,336390,Q,A,R,92839U20,60070193,66889,3,3714,9,19,261,1,88,2000-06-29,2024-12-31,2000-06-29,2024-12-31,2000-06-29,2024-12-31,2000-06-29,2024-12-31
88352,37727,11,100,ISRG,INTUITIVE SURGICAL INC,ISRG,339113,Q,A,R,46120E60,60017642,23792,3,3842,5,3,214,1,1496,2000-06-13,2024-12-31,2000-06-13,2024-12-31,2000-06-13,2024-12-31,2000-06-13,2024-12-31
88388,37753,11,241,,MEDIAONE GROUP INC,,,N,A,R,58440J10,0,0,1,4813,1,2,26,1,0,1998-06-15,2000-06-14,1998-06-15,2000-06-14,1998-06-15,2000-06-14,1998-06-15,2000-06-14
88436,37931,12,584,,ENDO INTERNATIONAL PLC,ENDP,424210,Q,A,R,G3040110,60017691,23873,3,2834,5,0,214,1,1568,2000-07-18,2022-08-25,2000-07-18,2022-08-25,2000-07-18,2022-08-25,2000-07-18,2022-08-25
88446,37938,11,100,ILMN,ILLUMINA INC,ILMN,334516,Q,A,R,45232710,60017719,23918,3,3826,4,2,212,1,1412,2000-07-28,2024-12-31,2000-07-28,2024-12-31,2000-07-28,2024-12-31,2000-07-28,2024-12-31
88587,39130,11,233,,AVAYA INC,AV,334210,N,A,R,05349910,0,0,1,3661,4,1,90,1,0,2000-10-02,2007-10-25,2000-10-02,2007-10-25,2000-10-02,2007-10-25,2000-10-02,2007-10-25
88590,39133,11,233,,DUN & BRADSTREET CORP DEL NEW,DNB,541990,N,A,R,26483E10,0,0,1,8999,5,48,228,1,0,2000-10-03,2019-02-07,2000-10-03,2019-02-07,2000-10-03,2019-02-07,2000-10-03,2019-02-07
88601,39144,11,574,,MIRANT CORP,MIR,,N,A,R,60467510,0,0,1,4911,3,0,37,1,0,2000-09-27,2003-07-14,2000-09-27,2003-07-14,2000-09-27,2003-07-14,2000-09-27,2003-07-14
88661,40143,11,100,TPR,TAPESTRY INC,TPR,316990,N,A,R,87603010,0,0,1,3199,9,61,302,1,0,2000-10-05,2024-12-31,2000-10-05,2024-12-31,2000-10-05,2024-12-31,2000-10-05,2024-12-31
88664,7864,11,100,JKHY,HENRY JACK & ASSOC INC,JKHY,541512,Q,A,R,42628110,60007817,10267,3,7373,3,144,279,1,1750,1985-11-20,2024-12-31,1985-11-20,2024-12-31,1985-11-20,2024-12-31,1985-11-20,2024-12-31
88668,40148,11,233,,MONSANTO CO NEW,MON,325320,N,A,R,61166W10,0,0,1,2879,7,72,221,1,0,2000-10-18,2018-06-06,2000-10-18,2018-06-06,2000-10-18,2018-06-06,2000-10-18,2018-06-06
88837,41059,12,100,GRMN,GARMIN LTD,GRMN,525910,N,A,R,H2906T10,60020881,28011,1,6722,5,65,250,1,1244,2000-12-08,2024-12-31,2000-12-08,2024-12-31,2000-12-08,2024-12-31,2000-12-08,2024-12-31
88845,41072,11,241,,AETNA INC NEW,AET,524114,N,A,R,00817Y10,0,0,1,6324,4,45,224,1,0,2000-12-14,2018-11-28,2000-12-14,2018-11-28,2000-12-14,2018-11-28,2000-12-14,2018-11-28
88853,41080,11,100,FLR,FLUOR CORP NEW,FLR,237990,N,A,R,34341210,0,0,1,1629,9,78,300,1,0,2000-12-22,2024-12-31,2000-12-22,2024-12-31,2000-12-22,2024-12-31,2000-12-22,2024-12-31
88860,41154,11,100,ALGN,ALIGN TECHNOLOGY INC,ALGN,339114,Q,A,R,01625510,60020999,28214,3,3843,5,0,219,1,1261,2001-01-26,2024-12-31,2001-01-26,2024-12-31,2001-01-26,2024-12-31,2001-01-26,2024-12-31
88873,41168,11,100,GPN,GLOBAL PAYMENTS INC,GPN,518210,N,A,R,37940X10,0,0,1,7374,8,97,297,1,0,2001-02-01,2024-12-31,2001-02-01,2024-12-31,2001-02-01,2024-12-31,2001-02-01,2024-12-31
88991,41580,11,574,,PEABODY ENERGY CORP,BTU,212111,N,A,R,70454920,0,0,1,1221,4,60,187,1,0,2001-05-23,2016-04-13,2001-05-23,2016-04-13,2001-05-23,2016-04-13,2001-05-23,2016-04-13
89001,41670,11,233,,A T & T WIRELESS SVCS INC,AWE,513322,N,A,R,00209A10,0,0,1,4812,3,1,44,1,0,2001-07-09,2004-10-26,2001-07-09,2004-10-26,2001-07-09,2004-10-26,2001-07-09,2004-10-26
89002,41671,11,100,BFH,BREAD FINANCIAL HOLDINGS INC,BFH,561450,N,A,R,01858110,0,0,1,7323,8,34,292,1,0,2001-06-08,2024-12-31,2001-06-08,2024-12-31,2001-06-08,2024-12-31,2001-06-08,2024-12-31
89003,41673,11,100,FIS,FIDELITY NATIONAL INFO SVCS INC,FIS,561499,N,A,R,31620M10,0,0,1,7389,8,88,291,1,0,2001-07-09,2024-12-31,2001-07-09,2024-12-31,2001-07-09,2024-12-31,2001-07-09,2024-12-31
89004,41678,11,231,,F M C TECHNOLOGIES INC,FTI,333132,N,A,R,30249U10,0,0,1,3533,3,4,196,1,0,2001-06-14,2017-01-13,2001-06-14,2017-01-13,2001-06-14,2017-01-13,2001-06-14,2017-01-13
89006,41680,11,100,MDLZ,MONDELEZ INTERNATIONAL INC,MDLZ,311513,Q,A,R,60920710,60021773,29375,3,2000,9,95,255,1,433,2001-06-13,2024-12-31,2001-06-13,2024-12-31,2001-06-13,2024-12-31,2001-06-13,2024-12-31
89014,41688,11,241,,ROCKWELL COLLINS INC,COL,336413,N,A,R,77434110,0,0,1,3728,4,73,217,1,0,2001-07-02,2018-11-26,2001-07-02,2018-11-26,2001-07-02,2018-11-26,2001-07-02,2018-11-26
89017,41694,12,100,WTW,WILLIS TOWERS WATSON PUB LTD CO,WTW,524210,Q,A,R,G9662910,60021770,29366,3,8742,6,89,261,1,183,2001-06-12,2024-12-31,2001-06-12,2024-12-31,2001-06-12,2024-12-31,2001-06-12,2024-12-31
89031,41562,11,100,AXON,AXON ENTERPRISE INC,AXON,332994,Q,A,R,05464C10,60021549,29341,3,3480,9,3,207,1,1387,2001-06-07,2024-12-31,2001-06-07,2024-12-31,2001-06-07,2024-12-31,2001-06-07,2024-12-31
89070,41870,11,100,ZBH,ZIMMER BIOMET HOLDINGS INC,ZBH,339113,N,A,R,98956P10,0,0,1,3842,5,53,286,1,0,2001-08-07,2024-12-31,2001-08-07,2024-12-31,2001-08-07,2024-12-31,2001-08-07,2024-12-31
89071,41871,12,100,ACN,ACCENTURE PLC IRELAND,ACN,541611,N,A,R,G1151C10,0,0,1,8742,10,45,293,1,0,2001-07-19,2024-12-31,2001-07-19,2024-12-31,2001-07-19,2024-12-31,2001-07-19,2024-12-31
89105,41977,11,233,,JOY GLOBAL INC,JOY,333131,N,A,R,48116510,60021670,29227,1,3532,3,57,172,1,872,2001-08-01,2017-04-05,2001-08-01,2017-04-05,2001-08-01,2017-04-05,2001-08-01,2017-04-05
89138,42007,12,100,BG,BUNGE GLOBAL S A,BG,551112,N,A,R,H1135610,0,0,1,6719,8,93,289,1,0,2001-08-02,2024-12-31,2001-08-02,2024-12-31,2001-08-02,2024-12-31,2001-08-02,2024-12-31
89179,42273,11,100,ELV,ELEVANCE HEALTH INC,ELV,524114,N,A,R,03675210,0,0,1,6321,11,57,290,1,0,2001-10-30,2024-12-31,2001-10-30,2024-12-31,2001-10-30,2024-12-31,2001-10-30,2024-12-31
89195,42285,11,100,PFG,PRINCIPAL FINANCIAL GROUP INC,PFG,524114,Q,A,R,74251V10,60050463,35611,3,6321,7,62,266,1,135,2001-10-23,2024-12-31,2001-10-23,2024-12-31,2001-10-23,2024-12-31,2001-10-23,2024-12-31
89216,42401,11,100,AYI,ACUITY BRANDS INC,AYI,335139,N,A,R,00508Y10,0,0,1,3648,6,93,285,1,0,2001-11-14,2024-12-31,2001-11-14,2024-12-31,2001-11-14,2024-12-31,2001-11-14,2024-12-31
89217,42402,11,100,AAP,ADVANCE AUTO PARTS INC,AAP,441330,N,A,R,00751Y10,0,0,1,5531,6,77,284,1,0,2001-11-29,2024-12-31,2001-11-29,2024-12-31,2001-11-29,2024-12-31,2001-11-29,2024-12-31
89258,42524,11,100,PRU,PRUDENTIAL FINANCIAL INC,PRU,524113,N,A,R,74432010,0,0,1,6311,6,59,286,1,0,2001-12-13,2024-12-31,2001-12-13,2024-12-31,2001-12-13,2024-12-31,2001-12-13,2024-12-31
89269,42540,11,100,CNC,CENTENE CORP DEL,CNC,524114,N,A,R,15135B10,60050794,36078,1,6324,5,4,282,1,181,2001-12-13,2024-12-31,2001-12-13,2024-12-31,2001-12-13,2024-12-31,2001-12-13,2024-12-31
89301,42775,11,100,GME,GAMESTOP CORP NEW,GME,449210,N,A,R,36467W10,0,0,1,5734,8,31,287,1,0,2002-02-13,2024-12-31,2002-02-13,2024-12-31,2002-02-13,2024-12-31,2002-02-13,2024-12-31
89393,43145,11,100,NFLX,NETFLIX INC,NFLX,532282,Q,A,R,64110L10,60051966,37685,3,7841,5,2,159,1,1441,2002-05-23,2024-12-31,2002-05-23,2024-12-31,2002-05-23,2024-12-31,2002-05-23,2024-12-31
89463,43340,11,574,,C I T GROUP INC NEW,CIT,522220,N,A,R,12558110,0,0,1,6159,4,26,93,1,0,2002-07-02,2009-11-02,2002-07-02,2009-11-02,2002-07-02,2009-11-02,2002-07-02,2009-11-02
89495,42932,11,231,,TRAVELERS PPTY CASUALTY CORP NEW,TAPB,,N,A,R,89420G40,0,0,1,6331,1,6,22,1,0,2002-08-21,2004-04-01,2002-08-21,2004-04-01,2002-08-21,2004-04-01,2002-08-21,2004-04-01
89508,43519,11,100,KMX,CARMAX INC,KMX,441120,N,A,R,14313010,0,0,1,5521,3,1,270,1,0,2002-10-01,2024-12-31,2002-10-01,2024-12-31,2002-10-01,2024-12-31,2002-10-01,2024-12-31
89509,43520,11,231,,CIMAREX ENERGY CO,XEC,211120,N,A,R,17179810,0,0,1,1311,4,65,233,1,0,2002-10-01,2021-09-30,2002-10-01,2021-09-30,2002-10-01,2021-09-30,2002-10-01,2021-09-30
89525,43613,11,100,CMCSA,COMCAST CORP NEW,CMCSA,516210,Q,A,R,20030N10,70011015,1230,3,4841,4,69,110,1,1296,2002-11-19,2024-12-31,2002-11-19,2024-12-31,2002-11-19,2024-12-31,2002-11-19,2024-12-31
89533,43620,11,100,WYNN,WYNN RESORTS LTD,WYNN,721110,Q,A,R,98313410,60053039,39178,3,7990,4,52,211,1,1321,2002-10-25,2024-12-31,2002-10-25,2024-12-31,2002-10-25,2024-12-31,2002-10-25,2024-12-31
89565,43613,11,331,,COMCAST CORP NEW,CMCSK,515210,Q,A,R,20030N20,70011015,1232,3,4841,3,33,62,1,1011,2002-11-19,2015-12-11,2002-11-19,2015-12-11,2002-11-19,2015-12-11,2002-11-19,2015-12-11
89617,38419,18,100,EQIX,EQUINIX INC,EQIX,531110,Q,A,R,29444U70,70069229,39602,3,4813,9,42,170,1,1121,2002-12-31,2024-12-31,2002-12-31,2024-12-31,2002-12-31,2024-12-31,2002-12-31,2024-12-31
89626,43791,11,100,CME,C M E GROUP INC,CME,523210,Q,A,R,12572Q10,60053208,39455,3,6200,6,104,223,1,564,2002-12-06,2024-12-31,2002-12-06,2024-12-31,2002-12-06,2024-12-31,2002-12-06,2024-12-31
89641,43807,12,100,STX,SEAGATE TECHNOLOGY HOLDINGS PLC,STX,541512,Q,A,R,G7997R10,60053215,39467,3,3572,7,80,258,1,714,2002-12-11,2024-12-31,2002-12-11,2024-12-31,2002-12-11,2024-12-31,2002-12-11,2024-12-31
89757,44118,11,552,,SEARS HOLDINGS CORP,SHLD,452111,Q,A,R,81235010,60019149,40191,3,5331,4,8,138,1,1220,2003-06-10,2018-10-23,2003-06-10,2018-10-23,2003-06-10,2018-10-23,2003-06-10,2018-10-23
89781,44184,11,100,MOH,MOLINA HEALTHCARE INC,MOH,621111,N,A,R,60855R10,0,0,1,8011,4,1,262,1,0,2003-07-02,2024-12-31,2003-07-02,2024-12-31,2003-07-02,2024-12-31,2003-07-02,2024-12-31
89813,44277,11,241,,MEDCO HEALTH SOLUTIONS INC,MHS,446110,N,A,R,58405U10,0,0,1,5912,4,3,108,1,0,2003-08-20,2012-03-30,2003-08-20,2012-03-30,2003-08-20,2012-03-30,2003-08-20,2012-03-30
89866,44497,11,100,LKQ,L K Q CORP,LKQ,423930,Q,A,R,50188920,60054303,41268,3,5015,6,16,206,1,973,2003-10-03,2024-12-31,2003-10-03,2024-12-31,2003-10-03,2024-12-31,2003-10-03,2024-12-31
89954,44708,11,241,,DIRECTV,DTV,515210,Q,A,R,25490A30,60054679,41850,3,4899,11,2,127,1,639,2003-12-23,2015-07-24,2003-12-23,2015-07-24,2003-12-23,2015-07-24,2003-12-23,2015-07-24
90038,44893,11,100,AIZ,ASSURANT INC,AIZ,524210,N,A,R,04621X10,0,0,1,6411,7,83,259,1,0,2004-02-05,2024-12-31,2004-02-05,2024-12-31,2004-02-05,2024-12-31,2004-02-05,2024-12-31
90071,37496,11,100,NRG,N R G ENERGY INC,NRG,221118,N,A,R,62937750,0,0,1,4911,5,51,256,1,0,2004-03-25,2024-12-31,2004-03-25,2024-12-31,2004-03-25,2024-12-31,2004-03-25,2024-12-31
90090,44999,11,584,,SIGNATURE BANK NEW YORK N Y,SBNY,522110,Q,A,R,82669G10,60055270,42694,3,6022,3,19,161,1,959,2004-03-23,2023-03-10,2004-03-23,2023-03-10,2004-03-23,2023-03-10,2004-03-23,2023-03-10
90110,45068,11,233,,HOSPIRA INC,HSP,325412,N,A,R,44106010,0,0,1,2834,4,1,141,1,0,2004-05-03,2015-09-02,2004-05-03,2015-09-02,2004-05-03,2015-09-02,2004-05-03,2015-09-02
90162,45174,11,100,GNW,GENWORTH FINANCIAL INC,GNW,524113,N,A,R,37247D10,0,0,1,6399,4,17,253,1,0,2004-05-25,2024-12-31,2004-05-25,2024-12-31,2004-05-25,2024-12-31,2004-05-25,2024-12-31
90199,45270,11,100,CBRE,C B R E GROUP INC,CBRE,531210,N,A,R,12504L10,0,0,1,6531,9,1,256,1,0,2004-06-10,2024-12-31,2004-06-10,2024-12-31,2004-06-10,2024-12-31,2004-06-10,2024-12-31
90215,45288,11,100,CRM,SALESFORCE INC,CRM,513210,N,A,R,79466L30,0,0,1,7372,7,5,255,1,0,2004-06-23,2024-12-31,2004-06-23,2024-12-31,2004-06-23,2024-12-31,2004-06-23,2024-12-31
90248,45379,11,100,DPZ,DOMINOS PIZZA INC,DPZ,424490,N,A,R,25754A20,0,0,1,5149,4,59,250,1,0,2004-07-13,2024-12-31,2004-07-13,2024-12-31,2004-07-13,2024-12-31,2004-07-13,2024-12-31
90272,45394,11,241,,WELLCARE HEALTH PLANS INC,WCG,524114,N,A,R,94946T10,0,0,1,6324,4,2,190,1,0,2004-07-01,2020-01-23,2004-07-01,2020-01-23,2004-07-01,2020-01-23,2004-07-01,2020-01-23
90305,45469,18,100,EXR,EXTRA SPACE STORAGE INC,EXR,493110,N,A,R,30225T10,0,0,1,4225,4,81,249,1,0,2004-08-12,2024-12-31,2004-08-12,2024-12-31,2004-08-12,2024-12-31,2004-08-12,2024-12-31
90319,45483,11,100,GOOGL,ALPHABET INC,GOOGL,541511,Q,A,R,02079K30,60056743,44290,3,7375,9,5,190,1,1244,2004-08-19,2024-12-31,2004-08-19,2024-12-31,2004-08-19,2024-12-31,2004-08-19,2024-12-31
90352,30882,11,231,,DYNEGY INC NEW DEL,DYN,221118,N,A,R,26817R10,0,0,1,4931,12,13,229,1,0,2000-02-02,2018-04-06,2000-02-02,2018-04-06,2000-02-02,2018-04-06,2000-02-02,2018-04-06
90373,45684,18,100,DLR,DIGITAL REALTY TRUST INC,DLR,531110,N,A,R,25386810,0,0,1,6798,3,81,246,1,0,2004-10-29,2024-12-31,2004-10-29,2024-12-31,2004-10-29,2024-12-31,2004-10-29,2024-12-31
90386,45695,11,100,MOS,MOSAIC CO NEW,MOS,325312,N,A,R,61945C10,0,0,1,2874,2,68,245,1,0,2004-10-25,2024-12-31,2004-10-25,2024-12-31,2004-10-25,2024-12-31,2004-10-25,2024-12-31
90435,45382,11,233,,FREESCALE SEMICONDUCTOR INC,FSLB,334413,N,A,R,35687M20,0,0,1,3674,1,1,26,1,0,2004-12-03,2006-12-01,2004-12-03,2006-12-01,2004-12-03,2006-12-01,2004-12-03,2006-12-01
90441,21287,11,241,,TWENTY FIRST CENTURY FOX INC,TFCFA,511110,Q,A,R,90130A30,60019642,26310,3,2711,5,31,154,1,561,2004-11-12,2019-03-19,2004-11-12,2019-03-19,2004-11-12,2019-03-19,2004-11-12,2019-03-19
90442,21287,11,241,,TWENTY FIRST CENTURY FOX INC,TFCF,511110,Q,A,R,90130A40,60019642,26309,3,2711,5,31,169,1,495,2004-11-12,2019-03-19,2004-11-12,2019-03-19,2004-11-12,2019-03-19,2004-11-12,2019-03-19
90454,45878,11,100,MKTX,MARKETAXESS HLDGS INC,MKTX,523150,Q,A,R,57060D10,60057284,45017,3,6211,5,63,186,1,929,2004-11-05,2024-12-31,2004-11-05,2024-12-31,2004-11-05,2024-12-31,2004-11-05,2024-12-31
90455,45879,11,100,MPWR,MONOLITHIC PWR SYS INC,MPWR,334413,Q,A,R,60983910,60057385,45157,3,3674,4,44,183,1,931,2004-11-19,2024-12-31,2004-11-19,2024-12-31,2004-11-19,2024-12-31,2004-11-19,2024-12-31
90505,46024,11,100,LVS,LAS VEGAS SANDS CORP,LVS,721110,N,A,R,51783410,0,0,1,7011,4,40,244,1,0,2004-12-15,2024-12-31,2004-12-15,2024-12-31,2004-12-15,2024-12-31,2004-12-15,2024-12-31
90520,46091,11,100,CE,CELANESE CORP DEL,CE,325180,N,A,R,15087010,0,0,1,2819,4,78,246,1,0,2005-01-21,2024-12-31,2005-01-21,2024-12-31,2005-01-21,2024-12-31,2005-01-21,2024-12-31
90537,7752,12,574,,NOBLE CORP PLC,NE,213111,N,A,R,G6543110,60007707,10111,1,1381,8,52,346,1,279,1985-09-23,2020-07-30,1985-09-23,2020-07-30,1985-09-23,2020-07-30,1985-09-23,2020-07-30
90547,46145,11,552,,ALPHA NATURAL RESOURCES INC,ANR,212111,N,A,R,02076X10,0,0,1,1221,1,0,128,1,0,2005-02-15,2015-07-15,2005-02-15,2015-07-15,2005-02-15,2015-07-15,2005-02-15,2015-07-15
90601,46282,11,100,NDAQ,NASDAQ INC,NDAQ,523210,Q,A,R,63110310,60052274,38141,3,6200,5,52,189,1,1015,2005-02-10,2024-12-31,2005-02-10,2024-12-31,2005-02-10,2024-12-31,2005-02-10,2024-12-31
90609,7383,11,233,,NOVELL INC,NOVL,511210,Q,A,R,67000610,60007348,9563,3,7370,4,5,156,1,2057,1985-01-17,2011-04-27,1985-01-17,2011-04-27,1985-01-17,2011-04-27,1985-01-17,2011-04-27
90664,46559,11,100,DXCM,DEXCOM INC,DXCM,339112,Q,A,R,25213110,60058481,47974,3,3841,3,1,177,1,907,2005-04-14,2024-12-31,2005-04-14,2024-12-31,2005-04-14,2024-12-31,2005-04-14,2024-12-31
90720,46846,11,100,BLDR,BUILDERS FIRSTSOURCE INC,BLDR,321113,N,A,R,12008R10,60058488,48543,1,2421,5,1,183,1,925,2005-06-22,2024-12-31,2005-06-22,2024-12-31,2005-06-22,2024-12-31,2005-06-22,2024-12-31
90805,47011,11,231,,DISCOVERY INC,DISCA,515210,Q,A,R,25470F10,99995053,48468,3,4841,6,3,158,1,883,2005-07-21,2022-04-08,2005-07-21,2022-04-08,2005-07-21,2022-04-08,2005-07-21,2022-04-08
90808,47013,11,100,EXPE,EXPEDIA GROUP INC,EXPE,561510,Q,A,R,30212P30,60059136,48781,3,4833,8,44,187,1,994,2005-08-09,2024-12-31,2005-08-09,2024-12-31,2005-08-09,2024-12-31,2005-08-09,2024-12-31
90829,47183,11,100,CF,C F INDUSTRIES HOLDINGS INC,CF,325311,N,A,R,12526910,0,0,1,2873,1,78,235,1,0,2005-08-11,2024-12-31,2005-08-11,2024-12-31,2005-08-11,2024-12-31,2005-08-11,2024-12-31
90880,47422,11,100,AMP,AMERIPRISE FINANCIAL INC,AMP,561499,N,A,R,03076C10,0,0,1,7389,8,77,238,1,0,2005-10-03,2024-12-31,2005-10-03,2024-12-31,2005-10-03,2024-12-31,2005-10-03,2024-12-31
90979,48779,11,100,UAA,UNDER ARMOUR INC,UAA,315250,N,A,R,90431110,60059930,50331,1,2329,9,3,237,1,63,2005-11-18,2024-12-31,2005-11-18,2024-12-31,2005-11-18,2024-12-31,2005-11-18,2024-12-31
90993,48793,11,100,ICE,INTERCONTINENTALEXCHANGE GRP INC,ICE,523210,N,A,R,45866F10,0,0,1,6231,3,46,234,1,0,2005-11-16,2024-12-31,2005-11-16,2024-12-31,2005-11-16,2024-12-31,2005-11-16,2024-12-31
91041,50016,11,100,LYV,LIVE NATION ENTERTAINMENT INC,LYV,561499,N,A,R,53803410,0,0,1,7389,10,0,239,1,0,2005-12-22,2024-12-31,2005-12-22,2024-12-31,2005-12-22,2024-12-31,2005-12-22,2024-12-31
91063,50032,11,231,,VIACOM INC NEW,VIAB,711510,Q,A,R,92553P20,60021985,50608,3,4841,8,39,149,1,316,2006-01-03,2019-12-04,2006-01-03,2019-12-04,2006-01-03,2019-12-04,2006-01-03,2019-12-04
91068,50184,11,100,CMG,CHIPOTLE MEXICAN GRILL INC,CMG,722511,N,A,R,16965610,0,0,1,5812,4,1,234,1,0,2006-01-26,2024-12-31,2006-01-26,2024-12-31,2006-01-26,2024-12-31,2006-01-26,2024-12-31
91103,21793,11,100,UAL,UNITED AIRLINES HOLDINGS INC,UAL,481111,Q,A,R,91004710,60060121,50997,3,4512,4,1,212,1,632,2006-02-02,2024-12-31,2006-02-02,2024-12-31,2006-02-02,2024-12-31,2006-02-02,2024-12-31
91143,50474,11,241,,N Y S E EURONEXT,NYX,523210,N,A,R,62949110,0,0,1,6231,2,28,96,1,0,2006-03-08,2013-11-12,2006-03-08,2013-11-12,2006-03-08,2013-11-12,2006-03-08,2013-11-12
